id,conversation_id,tweet_id,text,candidate_intent_hint,risk_hint,difficulty_hint,conversation_length,conversation_context,length_bucket,intent_hints,gold_intent,gold_risk,gold_action,annotation_notes
golden_candidate_0187,apple_066253,2424389,@AppleSupport The most current one my iPhone is updated,software_update,medium,specific_candidate,4,[customer] Hey @AppleSupport y’all update is keeps changing my clock back and forth an hour ahead | [AppleSupport] @696224 We'd like to take a look at what's going on with your clock. Which version of iOS 11 are you currently running? You can check in Settings &gt; General &gt; About &gt; Version. | [customer] @AppleSupport The most current one my iPhone is updated | [AppleSupport] @696224 Let's take a closer look into this issue. Select the following link to join us in a DM and let us know the country in which you're located. https://t.co/GDrqU22YpT,medium_3_to_4,['software_update'],software_update,medium,ESCALATE,System clock repeatedly shifts an hour back and forth following software update; requires regional/OS configuration troubleshooting.
golden_candidate_0188,apple_083474,491463,@AppleSupport my device is ipad 4 and ios 8,software_update,medium,specific_candidate,6,"[customer] @AppleSupport My critical ops game keeps on crashing what should i do | [AppleSupport] @232098 Thanks for reaching out. What device are you playing on, and what version of software is that device running? | [customer] @AppleSupport my device is ipad 4 and ios 8 | [AppleSupport] @232098 Thanks for confirming. What we'd recommend is to back-up and then update your iPad to the latest version. The iPad 4 would be able to run iOS 10.3.3. You can check for updates under Settings &gt; General &gt; Software Update. | [customer] @AppleSupport what if my critical ops still doesn't work i have updated it | [AppleSupport] @232098 Are there any app updates showing after connecting to a Wi-Fi network here: App Store &gt; Updates Do other game apps have issues?",long_5_or_more,['software_update'],device_hardware,medium,ESCALATE,Specific gaming app repeatedly crashes even after system updates; application execution failure requiring dedicated troubleshooting.
golden_candidate_0189,apple_048885,1671933,WHYYYYY does “I️” freak out on the update. Tell me please @115858,software_update,medium,specific_candidate,2,[customer] WHYYYYY does “I️” freak out on the update. Tell me please @115858 | [AppleSupport] @508879 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,short_2_or_fewer,['software_update'],software_update,medium,AUTO_HANDLE,Known iOS update-related keyboard autocorrect glitch affecting letter 'I'; addressed via standard text replacement workaround.
golden_candidate_0190,apple_049110,2024569,Hey @115858 were you actually planning on fixing the iOS 11 calculator or... 🤔 @AppleSupport @318,software_update,medium,specific_candidate,4,"[customer] Hey @115858 were you actually planning on fixing the iOS 11 calculator or... 🤔 @AppleSupport @318 | [AppleSupport] @142822 We can definitely look into any issue you're experiencing. Send us a DM, and let us know which device you're using. https://t.co/GDrqU22YpT | [customer] @AppleSupport Pretty sure everyone is experiencing this... this can’t be the first you’re hearing. | [AppleSupport] @142822 We do want to help you. Send us a DM and let us know what's happening with your calculator specifically. https://t.co/GDrqU22YpT",medium_3_to_4,['software_update'],software_update,medium,ESCALATE,Customer reporting known iOS 11 calculator input lag and erroneous results; customer requesting an update fix.
golden_candidate_0191,apple_023407,995544,@AppleSupport Yes we are but this is not working. Will not take husbands CC credentials on an iPhone 6s. Now none of us can update even free apps,software_update,medium,specific_candidate,8,"[customer] @AppleSupport can’t updatepayment method with credit card after latest iOS update. Can’t update apps. What gives? | [AppleSupport] @355814 We would like to make sure that you have tried this: https://t.co/Y0YoIRcZa7 Please let us know and we can go from there. | [customer] @AppleSupport Yes we have tried this. Since the update it will not take a valid CC. Keeps saying security code CVV incorrect. Have tried 3 diff good cards | [AppleSupport] @355814 We would like to clarify that you have done this on a computer and the device, correct? | [customer] @AppleSupport On the iPhone | [AppleSupport] @355814 Are you a member or organizer of a Family Sharing plan? Check this out if you are: https://t.co/1XS6P5fxct | [customer] @AppleSupport Yes we are but this is not working. Will not take husbands CC credentials on an iPhone 6s. Now none of us can update even free apps | [AppleSupport] @355814 We'd like to have you reach out to our iTunes Team to look into this more with you: https://t.co/SDIe7UiyJN",long_5_or_more,['software_update'],billing_payments,high,ESCALATE,"Valid credit card rejected with CVV error across family sharing, blocking even free app updates; payment method verification blocker."
golden_candidate_0192,apple_010301,1784915,"If my phone could like work again, I’d really appreciate it. Thx @115858 for this awesome update that crashes all my apps 🤗",software_update,medium,specific_candidate,2,"[customer] If my phone could like work again, I’d really appreciate it. Thx @115858 for this awesome update that crashes all my apps 🤗 | [AppleSupport] @536278 We'd like to look into this with you. DM us more information about what's going on, and we'll meet you there. https://t.co/GDrqU22YpT",short_2_or_fewer,['software_update'],software_update,medium,ESCALATE,Software update causes all apps to crash and renders device dysfunctional; broad system crash requiring investigation.
golden_candidate_0193,apple_068210,2509363,The battery drain is real @115858 #ios11 #neverfails,battery_power,medium,specific_candidate,3,[customer] The battery drain is real @115858 #ios11 #neverfails | [AppleSupport] @715342 We'd like to look into this issue with you. Send us a DM so we can chat there. https://t.co/GDrqU22YpT | [customer] @AppleSupport Got a meeting on Friday at my local Apple store,medium_3_to_4,['battery_power'],battery_power,high,ESCALATE,Severe battery drain on iOS 11 with customer scheduling an in-store Apple Store appointment; unresolved battery degradation.
golden_candidate_0194,apple_033180,2625361,"@AppleSupport I can't access work emails from my Macbook Pro? It asks for passcode then AppleID verification, but doesn't provide a box.",apple_id_account,high,specific_candidate,5,"[customer] @AppleSupport I can't access work emails from my Macbook Pro? It asks for passcode then AppleID verification, but doesn't provide a box. | [AppleSupport] @741580 Let's get you back to being productive with your emails. Do you use iCloud for your work email? | [customer] @AppleSupport Thank you. I appreciate that. Yes, both with my iPhone and Macbook Pro. All fine now with iPhone and now through iCloud, but not mail. | [customer] @AppleSupport Appears to be an issue with iCloud preferences. It asks for password which I provide, then sends me verification code, but no box provided. | [AppleSupport] @741580 Let's look into this a little further. Please send us a DM, then we'll go from there. https://t.co/GDrqU22YpT",long_5_or_more,['apple_id_account'],icloud,high,ESCALATE,"iCloud preferences error on Mac where 2FA verification code prompt appears with no input box, blocking Mail access; iCloud authentication bug."
golden_candidate_0195,apple_071297,2652652,"@AppleSupport Am sick of a poor product, poor software and poor customer support. I paid good money for my phone and contract &amp; it’s poor. If I had the money no way would pay over a grand for iPhone X when your getting poor software which you don’t fix. 😡😡😡😡",software_update,medium,specific_candidate,2,"[customer] @AppleSupport Am sick of a poor product, poor software and poor customer support. I paid good money for my phone and contract &amp; it’s poor. If I had the money no way would pay over a grand for iPhone X when your getting poor software which you don’t fix. 😡😡😡😡 | [AppleSupport] @263302 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT",short_2_or_fewer,['software_update'],software_update,medium,ESCALATE,General customer complaint about poor OS software quality and bugs; lacks specific technical details for automated resolution.
golden_candidate_0196,apple_009608,1806654,My phone is garbage now thanks to the update I’m literally soooo mad. Thanks @115858,software_update,medium,specific_candidate,3,[customer] My phone is garbage now thanks to the update I’m literally soooo mad. Thanks @115858 | [AppleSupport] @542788 Let’s work together on this. Could you let us know more details about the particular complications you’re facing via a DM? https://t.co/GDrqU22YpT | [customer] @AppleSupport I will do that,medium_3_to_4,['software_update'],software_update,medium,ESCALATE,General dissatisfaction stating phone is 'garbage' after update without detailing specific symptoms; requires DM clarification.
golden_candidate_0197,apple_009196,430132,@AppleSupport It says it’s connected but nothing loads. I didn’t have a problem until I updated my phone.,software_update,medium,specific_candidate,6,"[customer] Hey @115858 what did iOS11 do to my phone that I don’t get WiFi in my room anymore? #thissucks | [AppleSupport] @217272 We can help out with Wi-Fi on your iPhone. Does Wi-Fi not pickup any networks? Let us know and we'll take a look. | [customer] @AppleSupport It says it’s connected but nothing loads. I didn’t have a problem until I updated my phone. | [AppleSupport] @217272 Which version of iOS 11 is currently installed? Does the issue occur with other Wi-Fi sources as well? | [customer] @AppleSupport It’s version 11.0.1 The only issue is my home WiFi and only in my bedroom | [AppleSupport] @217272 Let's have you update to iOS 11.0.2, then see if the issue persists or not. If it does, reach out to us via DM. https://t.co/GDrqU22YpT",long_5_or_more,['software_update'],connectivity,medium,AUTO_HANDLE,Wi-Fi shows connected but data fails to load in bedroom; can be handled with standard network troubleshooting and incremental OS update.
golden_candidate_0198,apple_028934,1929739,So @115858 should be ashamed at the response of the iOS 11 calculator.  You cannot quickly enter a request without there being errors.,software_update,medium,specific_candidate,2,[customer] So @115858 should be ashamed at the response of the iOS 11 calculator. You cannot quickly enter a request without there being errors. | [AppleSupport] @398719 What kind of issues are you having with the calculator? We'd love to help out. Send us a DM and we'll take a look. https://t.co/GDrqU22YpT,short_2_or_fewer,['software_update'],software_update,medium,ESCALATE,Complaint regarding calculation errors and button latency in iOS 11 Calculator app; known software defect requiring investigation.
golden_candidate_0199,apple_064136,2343850,My predictive is waging war against my writing I️ every time I️ try to write I️ this shit I️ pops up...@115858 what is happening?,how_to_information,low,specific_candidate,3,"[customer] My predictive is waging war against my writing I️ every time I️ try to write I️ this shit I️ pops up...@115858 what is happening? | [AppleSupport] @677861 This issue was fixed in iOS 11.1.1. To update to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download and Install. Make sure to back up your iPhone first: https://t.co/4f8hwT5to6 | [customer] @AppleSupport I thank you kindly @115858 @AppleSupport https://t.co/NpqOPsFbws",medium_3_to_4,['how_to_information'],software_update,low,AUTO_HANDLE,Predictive keyboard glitch resolved by updating to iOS 11.1.1; standard update instructions successfully applied.
golden_candidate_0200,apple_056555,2120161,phone calls and camera never work. y’all are trash @AppleSupport,device_hardware,medium,specific_candidate,6,"[customer] phone calls and camera never work. y’all are trash @AppleSupport | [AppleSupport] @624742 We'd like to help. Are you having issues with the front and back camera? Can you neither make nor receive calls? | [customer] @AppleSupport Both cameras lack function within the camera app, but not for snapchat or other apps. I can make and receive calls, but there is no audio on either end. | [AppleSupport] @624742 Could you let us know which iPhone you use and which iOS is installed? Does speakerphone work? | [customer] @AppleSupport iPhone 7+ with the newest update. Speaker doesn’t work either. | [AppleSupport] @624742 That's not okay. Let's take a look in DM. Follow us there using the link below: https://t.co/GDrqU22YpT",long_5_or_more,['device_hardware'],device_hardware,high,ESCALATE,Both front/rear cameras unresponsive in native Camera app and call audio/speakerphone completely inaudible; severe multi-hardware failure.
golden_candidate_0201,apple_066920,2448374,@AppleSupport HOW DO I️ FIX THIS &gt;&gt;&gt; I️ ?,how_to_information,low,specific_candidate,2,[customer] @AppleSupport HOW DO I️ FIX THIS &gt;&gt;&gt; I️ ? | [AppleSupport] @701802 We've recently released an update to fix this. We do recommend creating a current backup of the data on your device before updating. Here's more about the new update: https://t.co/xU1AGHStV6 Let us know if this helps. https://t.co/GDrqU22YpT,short_2_or_fewer,['how_to_information'],software_update,low,AUTO_HANDLE,Customer asks how to fix the keyboard 'I' autocorrect issue; addressed with release of targeted iOS 11.1.1 update.
golden_candidate_0202,apple_039470,1505588,@AppleSupport I’m having problem with #iphonex and AirPods. Connection with AirPods is very unstable compared to 7+. Can you help please?,connectivity,medium,specific_candidate,4,"[customer] @AppleSupport I’m having problem with #iphonex and AirPods. Connection with AirPods is very unstable compared to 7+. Can you help please? | [AppleSupport] @469424 Congrats on your iPhone X, let's take a look at this together. Are your AirPods paired with multiple devices? | [customer] @AppleSupport Yes iPhone 7+ too | [AppleSupport] @469424 Got it. Let's disconnect your AirPods from both devices and then test them with the iPhone X. Let us know the status.",medium_3_to_4,['connectivity'],connectivity,medium,AUTO_HANDLE,AirPods Bluetooth connection instability on iPhone X when paired across multiple devices; standard unpair/repair troubleshooting.
golden_candidate_0203,apple_061588,2293535,@AppleSupport Its definitely my home wifi. I cant rule out cellular or other wifi networks being an issue but its definitely regularly happening with loading my twitter feed.,connectivity,medium,specific_candidate,9,"[customer] @AppleSupport have any customers reported an issue with the iphone x where the internet just hangs &amp; you have to turn off &amp; on the wifi again for it to work? | [AppleSupport] @126810 This is never what we want to hear. Let’s work together to get to the bottom of this. Does this happen with all apps, at all times of day, or with all network connections? | [customer] @AppleSupport Definitely on several apps, twitter just stops loading, ebay says network error despite wifi signal showing, as soon as i turn wifi off and on it starts working again | [AppleSupport] @126810 Got it. Are these issues only occurring on your home Wi-Fi or do you also notice it on other Wi-Fi networks? Do the issues occur when using cellular data? The answers to these questions will help us isolate and determine possible root cause. | [customer] @AppleSupport I dont use 4G or other witeless networks that much, will test it out the next day or so. Thanks | [AppleSupport] @126810 Sounds great. Keep us posted on the results. | [customer] @AppleSupport Its definitely my home wifi. I cant rule out cellular or other wifi networks being an issue but its definitely regularly happening with loading my twitter feed. | [customer] @AppleSupport Its definitely my home wifi. I cant rule out cellular or other wifi networks being an issue but its definitely regularly happening with loading my twitter feed. | [AppleSupport] @126810 Thanks for the update. We'd recommend restarting our router/modem by unplugging it, waiting about 30 seconds, and plugging it back in. Let us know if your issues persist within DM here after going through those steps: https://t.co/GDrqU22YpT",long_5_or_more,['connectivity'],connectivity,medium,AUTO_HANDLE,Intermittent home Wi-Fi hanging on iPhone X; resolvable via standard network isolation and router power-cycling instructions.
golden_candidate_0204,apple_080265,2900391,@184062 @116136 @115858 Guess I'm not the only one with a broken @115900 app that does nothing now. Awesome.,device_hardware,medium,specific_candidate,2,"[customer] @184062 @116136 @115858 Guess I'm not the only one with a broken @115900 app that does nothing now. Awesome. | [AppleSupport] @333455 We'd like to help, but we'll need more details about what's happening on your device to start. Also, which model is it and what's the exact iOS version number installed?",short_2_or_fewer,['device_hardware'],device_hardware,medium,ESCALATE,Third-party application broken and completely nonfunctional; insufficient information for automated handling.
golden_candidate_0205,apple_051989,1713049,yo I’m not enjoying the lag since I’ve updated iPhone software 😡 @115858,software_update,medium,specific_candidate,4,[customer] yo I’m not enjoying the lag since I’ve updated iPhone software 😡 @115858 | [AppleSupport] @516508 We'd like to look into this with you. Please tell us more about this lag you're seeing. Does it occur when using certain emoji? | [customer] @AppleSupport No. It occurs throughout the use of various apps. Especially when banner notifications pop and the keyboard is being used. | [AppleSupport] @516508 Thanks for the info. Let's take a deeper look into this issue. Send us a DM with your exact iOS build version. https://t.co/GDrqU22YpT,medium_3_to_4,['software_update'],software_update,medium,ESCALATE,System lag appearing across apps when banner notifications and keyboard are active post-update; requires build-specific troubleshooting.
golden_candidate_0206,apple_066210,2422427,"@AppleSupport I just realized @144408 launched a big new update today or yesterday, I guess that's not helping either so I uninstalled and reinstalled... We'll see how it goes...",software_update,medium,specific_candidate,6,"[customer] @115858 the last OS update to #HighSierra is the worst EVER, my computer which used to be fast is now delaying every single thing I do... #megail | [AppleSupport] @695762 Thanks for reaching out. We want to help. We understand wanting your Mac to run optimally. You want to follow the steps in this article that talks about ""If your Mac runs slowly"": https://t.co/BYPMWmsijV Let us know if following those steps helps. | [customer] @AppleSupport thank you for replying I was about to write again about how my whole productivity ""crashed"" thanks to that update 😭😭 I will try that now | [customer] @AppleSupport So my activity monitor tells me that my favorite browser is the cause of my problems...hmmm that sounds like you are forcing me to use Safari. Still a megafail...just a couple of days ago I was happy with my Mac | [AppleSupport] @695762 We are here to help! Keep us posted with the results. | [customer] @AppleSupport I just realized @144408 launched a big new update today or yesterday, I guess that's not helping either so I uninstalled and reinstalled... We'll see how it goes...",long_5_or_more,['software_update'],software_update,medium,ESCALATE,Mac system-wide sluggishness after macOS High Sierra update unresolved by initial troubleshooting; requires deeper performance analysis.
golden_candidate_0207,apple_045270,1618240,@AppleSupport I got many emails today from this id asking me to verify my Apple ID . Looks scam to me https://t.co/TRujCN0Oqf,apple_id_account,high,specific_candidate,2,[customer] @AppleSupport I got many emails today from this id asking me to verify my Apple ID . Looks scam to me https://t.co/TRujCN0Oqf | [AppleSupport] @259392 Can you DM us what the email says? We'd be happy to look into this with you. https://t.co/GDrqU22YpT,short_2_or_fewer,['apple_id_account'],security_privacy,critical,ESCALATE,Customer receiving multiple suspicious phishing emails requesting Apple ID credential verification; security threat requiring escalation.
golden_candidate_0208,apple_017919,1761312,@116333 plz do something for iphone 7plus battery. Its getting drained very quickly @AppleSupport @115858 @1542 @16166,battery_power,medium,specific_candidate,4,[customer] @116333 plz do something for iphone 7plus battery. Its getting drained very quickly @AppleSupport @115858 @1542 @16166 | [AppleSupport] @530045 We'll gladly assist. What version of iOS 11 is running and how long ago was it installed? | [customer] @AppleSupport I am using IOS 11.0.3. I have installed it 3 days back.. | [AppleSupport] @530045 Great! Thanks for letting us know. Go ahead and send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT,medium_3_to_4,['battery_power'],battery_power,high,ESCALATE,iPhone 7 Plus battery rapidly draining within 3 days of iOS 11.0.3 installation; acute battery degradation requiring diagnostics.
golden_candidate_0209,apple_014033,1123160,"@AppleSupport Hello Big Guys, I still haven’t heard from you people about how I have been let down about my laptop charger even though I have Apple care.",battery_power,medium,specific_candidate,10,"[customer] @115858 @AppleSupport I'm at a loss who to speak with. I'm a loyal Apple user since 1985. Case number is 100282824136. People at Apple care to look at history 1/7 | [AppleSupport] @384882 Thanks for reaching out to us. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT | [customer] @AppleSupport DM? Why not here? Is it because the public can see what’s going on? | [AppleSupport] @384882 We want to make sure your personal details are kept as secure as possible. If you'd like to continue, send us a DM. https://t.co/GDrqU22YpT | [customer] @AppleSupport There are no personal details here and neither do we need to write my birth dates. Or personal details do I? Case no. is there that's ok | [customer] @AppleSupport Hello Big Guys, I still haven’t heard from you people about how I have been let down about my laptop charger even though I have Apple care. | [customer] @AppleSupport DM you mean a Direct Message? What personal details do@you wish to write to me about Big Guys? | [customer] @AppleSupport Apple's direct reply. Looks like you were working with a Senior Advisor named Cody. Best bet would be to get back in touch with them. | [customer] @AppleSupport 1/2 If you’re looking for more immediate help and would like to speak to another Senior Advisor then we can help connect......this on DM | [customer] @AppleSupport Was there any point I wonder. I'm being messed for an amount which is worth practically nothing.Customer satisfaction gone for a toss.",long_5_or_more,['battery_power'],repair_service,high,ESCALATE,Customer seeking resolution for an unresolved laptop charger replacement under AppleCare; ongoing case handling escalation.
golden_candidate_0210,apple_046717,2014255,"@AppleSupport hey guys, my Apple Watch still isn’t displaying notifications properly even after the latest update? Is there a fix?",software_update,medium,specific_candidate,2,"[customer] @AppleSupport hey guys, my Apple Watch still isn’t displaying notifications properly even after the latest update? Is there a fix? | [AppleSupport] @346984 We'd like to help if we can. Send us a DM with some details like your Apple Watch OS version, and we'll go from there. https://t.co/GDrqU22YpT",short_2_or_fewer,['software_update'],software_update,medium,ESCALATE,Apple Watch notification display failure persists following watchOS software update; requires watchOS version diagnostics.
golden_candidate_0211,apple_031340,1672706,"@AppleSupport iPhone 8+ IOS 11 the WiFi is extremely slow.  Lots of others having problems, any fix?  Getting 2-5mbps GalaxyS8 is 75mbps+...",connectivity | software_update,medium,likely_multi_intent,2,"[customer] @AppleSupport iPhone 8+ IOS 11 the WiFi is extremely slow. Lots of others having problems, any fix? Getting 2-5mbps GalaxyS8 is 75mbps+... | [AppleSupport] @509081 Let's check it out. Does this occur on multiple networks? Does iOS 11.0.3 show in Settings &gt; General &gt; About?",short_2_or_fewer,"['connectivity', 'software_update']",connectivity,medium,ESCALATE,Severe Wi-Fi throughput degradation on iPhone 8+ (2-5 Mbps vs 75+ Mbps on Android); network hardware/connectivity failure.
golden_candidate_0212,apple_075088,620059,@AppleSupport Ok thanks,other_unclear,medium,low_context,4,[customer] @115858 email verification code didn't work please let me know for more to do email verification code that would work for me to use for iTunes and app store thanks | [AppleSupport] @267167 We can make sure that gets resolved! We'd need to get you to our Apple ID support over the phones. They can verify the identity on the account. They can be reached here: https://t.co/UJm15vmMM2 | [customer] @AppleSupport Ok thanks | [AppleSupport] @267167 You're very welcome.,medium_3_to_4,[],apple_id_account,high,AUTO_HANDLE,Customer acknowledging phone support referral after email verification code failed for iTunes and App Store Apple ID authentication.
golden_candidate_0213,apple_085341,556045,"@AppleSupport I think I handled that, tanks.",other_unclear,medium,ambiguous_vague,10,"[customer] @AppleSupport this is serious, I take some cool pics with my phone and then they can’t be loaded... very upsetting smh rotten apple | [AppleSupport] @249885 We know how important photos are. Which iPhone and software version are you using? Please provide us with the details and we'll do everything that we can to get this sorted for you. | [customer] @AppleSupport iPhone 6 version 11.1.2 | [AppleSupport] @249885 Thanks. Tell us what's happening with your photos. We'll take it from there. | [customer] @AppleSupport I have this exclamation mark in the left bottom and the picture is blurred | [AppleSupport] @249885 Thanks. Do you use iCloud Photo Photo Library at all? If so, and you go to Settings &gt; Apple ID (at the top) &gt; iCloud &gt; Photos, does it show that they are currently uploading? https://t.co/GDrqU22YpT | [customer] @AppleSupport I’m not finding it | [AppleSupport] @249885 Can you confirm what options and settings you see after following our instructions? Those details help us determine where to go next. Go ahead and let us know in Direct Message and we'll continue there. https://t.co/GDrqU22YpT | [customer] @AppleSupport I think I handled that, tanks. | [AppleSupport] @249885 We’re glad to hear you’ve been able to take care of that. Let us know if anything comes up in the future.",long_5_or_more,[],icloud,medium,AUTO_HANDLE,"Customer reported exclamation mark and blurred photos from iCloud Photo Library sync, then confirmed issue resolved."
golden_candidate_0214,apple_022280,937486,Anyone else’s iPhone voicemail greeting totally not working? Automatically goes to @115858 default greeting. Argh.,other_unclear,medium,ambiguous_vague,2,[customer] Anyone else’s iPhone voicemail greeting totally not working? Automatically goes to @115858 default greeting. Argh. | [AppleSupport] @342233 Thanks for reaching out to us. Please send us a DM and we can chat with you there. https://t.co/GDrqU22YpT,short_2_or_fewer,[],device_hardware,medium,ESCALATE,iPhone custom voicemail greeting malfunctioning and reverting to carrier default; telephony functionality issue requiring escalation.
golden_candidate_0215,apple_032170,2481786,"@115858 sort your software out will you, apps disappearing, battery lifes shite, not getting mail. #ios11 #shouldhavegonetoandroid https://t.co/2UfOBSkg1f",battery_power | software_update,medium,likely_multi_intent,3,"[customer] @115858 sort your software out will you, apps disappearing, battery lifes shite, not getting mail. #ios11 #shouldhavegonetoandroid https://t.co/2UfOBSkg1f | [AppleSupport] @385959 Thanks for reaching out again. DM the specific issue you are seeing with Mail currently. https://t.co/GDrqU22YpT | [customer] @AppleSupport I already have! And you didn’t seem bothered. It’s been going on for ages. So you’re not concern about the other stuff that’s going on then?",medium_3_to_4,"['battery_power', 'software_update']",other_unclear,medium,ESCALATE,"Customer listing multiple simultaneous issues (disappearing apps, severe battery drain, missing Mail) without a single primary actionable intent."
golden_candidate_0216,apple_001752,246547,@AppleSupport just tried that and didn’t work,other_unclear,medium,ambiguous_vague,8,"[customer] @AppleSupport any reason it won’t let me pause/play my music when i’m not on the app?? https://t.co/ykyWaYbNqD | [AppleSupport] @174561 We know how important it is to control your Music in these locations. Are you using the Apple Music app or a different app? | [customer] @AppleSupport i’m using spotify | [AppleSupport] @174561 Do you experience the issue with the Apple Music app as well? | [customer] @AppleSupport nope only Spotify | [AppleSupport] @174561 Have you tried rebooting the iPhone and trying again? We want to help you resolve this. | [customer] @AppleSupport just tried that and didn’t work | [AppleSupport] @174561 Thanks for trying that step. Going forward, can you DM us which iOS version you're using, and we'll continue from there. https://t.co/GDrqU22YpT",long_5_or_more,[],subscriptions_media,medium,ESCALATE,"Spotify lock-screen playback controls unresponsive when app is in background, persisting after reboot; requires app/media investigation."
golden_candidate_0217,apple_070918,2633070,"IOS 11.1.2 has been  been failing to install on my phone for like 3hours,and my phone can't switch on 😢😢💔 @115858",app_store | software_update,medium,likely_multi_intent,2,"[customer] IOS 11.1.2 has been been failing to install on my phone for like 3hours,and my phone can't switch on 😢😢💔 @115858 | [AppleSupport] @743454 We'd be happy to help you out! Is the phone that won't power on the one that isn't able to install the update? Send us a DM with some more details about what's going on. https://t.co/GDrqU22YpT",short_2_or_fewer,"['app_store', 'software_update']",software_update,high,ESCALATE,iOS 11.1.2 installation failed after 3 hours and device is unable to power back on; high-severity update failure.
golden_candidate_0218,apple_054708,1765948,@AppleSupport Ugh didn’t work 😭😭😭 I️ I️,other_unclear,medium,low_context,4,[customer] Oh and @AppleSupport what gives with this I️ issue already? ... its been 3 days and you are @115858... | [AppleSupport] @122014 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 | [customer] @AppleSupport Ugh didn’t work 😭😭😭 I️ I️ | [AppleSupport] @122014 Send us a DM to continue. https://t.co/GDrqU22YpT,medium_3_to_4,[],device_hardware,medium,ESCALATE,Keyboard autocorrect letter 'I' glitch persisted even after applying standard workaround; input malfunction requiring further escalation.
golden_candidate_0219,apple_025234,1104685,@AppleSupport Cool. 11.0.3,other_unclear,medium,low_context,9,"[customer] @AppleSupport my god doesn’t give me updates when I connect to my car blutooth anymore after the iso update. How do I get it back? | [AppleSupport] @380677 Hi. Just to make sure we understand your question, are you having issue with CarPlay? If so, what device are you currently using? | [customer] @AppleSupport Sorry yes. Used to get notification of how long it would take to get to work or home when I connected to CarPlay &amp; after the new update | [customer] @AppleSupport IOS update it doesn’t happen anymore. | [AppleSupport] @380677 Now we understand. Thank you for clarifying. Next, can you please tell us which version of iOS you are currently running? | [customer] @AppleSupport Cool. 11.0.3 | [AppleSupport] @380677 Thanks. Which device are you currently trying to pair via Bluetooth with your car? | [customer] @AppleSupport iPhone red 7. The pairing/CarPlay works just not the maps notifications I used to get | [AppleSupport] @380677 Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT",long_5_or_more,[],connectivity,medium,ESCALATE,CarPlay/Bluetooth connection succeeds but commute and Maps navigation notifications no longer display; integration failure.
golden_candidate_0220,apple_068592,2520680,@AppleSupport why can’t i update my apps? I try updating my billing info with my phone and laptop but none of it works. Help. Send help,billing_payments | software_update,high,likely_multi_intent,2,[customer] @AppleSupport why can’t i update my apps? I try updating my billing info with my phone and laptop but none of it works. Help. Send help | [AppleSupport] @259794 We'd love to look into this with you. What happens when you attempt to update your information? Are you receiving an error message? Please DM us to proceed from here. https://t.co/GDrqU22YpT,short_2_or_fewer,"['billing_payments', 'software_update']",billing_payments,high,ESCALATE,Inability to update billing details on both phone and laptop blocks updating apps; payment method verification failure is the root blocker.
golden_candidate_0221,apple_036044,1418043,"@AppleSupport Hi. Since yesterday my iPhone 7 keeps getting hot. I restarted it,  and everything but it didn’t fix the issue. PLS HELP",other_unclear,medium,ambiguous_vague,4,"[customer] @AppleSupport Hi. Since yesterday my iPhone 7 keeps getting hot. I restarted it, and everything but it didn’t fix the issue. PLS HELP | [AppleSupport] @129047 We'd like to help. Which iOS version does this occur on? Also, is there a protective case on your iPhone at this time? | [customer] @AppleSupport nope. I removed it immediately when it started heating up. IOS 11.0.1 | [AppleSupport] @129047 Alright. We've received your DM and will continue to work with you there.",medium_3_to_4,[],battery_power,high,ESCALATE,Primary issue is persistent overheating despite restarting and removing the case; battery/power-related hardware behavior needs further troubleshooting.
golden_candidate_0222,apple_018883,1973615,@AppleSupport my iPhone 8+ has frozen multiple times. Should this happen with a brand new phone? Please fix.,other_unclear,medium,ambiguous_vague,6,"[customer] @AppleSupport my iPhone 8+ has frozen multiple times. Should this happen with a brand new phone? Please fix. | [AppleSupport] @584492 Let's help get this sorted. Is the device becoming unresponsive at random or mainly when using specific applications? | [customer] @AppleSupport As far as I can tell it is at random times. I have to click up on volume&gt; then down on volume&gt; then hold power button until it restarts. | [AppleSupport] @584492 Next, what version of iOS 11 are you currently running? Do you ever receive an error or message? | [customer] @AppleSupport 11.0.3 and no error messages | [AppleSupport] @584492 OK, got it. Let's continue working together in DM. Send us a message using the link below, please. https://t.co/GDrqU22YpT",long_5_or_more,[],device_hardware,medium,ESCALATE,Repeated random freezing and forced restarts are the primary device malfunction; iOS version is troubleshooting context rather than the intent itself.
golden_candidate_0223,apple_007412,376631,How is @115858 going to make updates that don’t download?! 🙄,app_store,medium,specific_candidate,2,[customer] How is @115858 going to make updates that don’t download?! 🙄 | [AppleSupport] @205342 Thank you for reaching out. We've received your DM. We'll continue working with you there. https://t.co/GDrqU22YpT,short_2_or_fewer,['app_store'],software_update,medium,ESCALATE,Customer explicitly complains that software updates do not download; this is an update installation/download failure.
